id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5897304,Luxurious 3 Bedroom Bungalow,27495508,Michael,,Wexford/Maryvale,43.7552844,-79.29215332,Entire home/apt,109,5,17,5/28/2017,0.71,2,291
9533181,Fully Furnished 3 Bedrooms Entire Ground Floor,49380886,Lhei,,Wexford/Maryvale,43.7605876,-79.30245547,Entire home/apt,99,5,16,5/12/2017,0.92,2,186
43964,Spacious Bright Privat  2/br Bsmt Apt in Toronto,192364,Mitra,,Wexford/Maryvale,43.74858426,-79.29111476,Entire home/apt,91,2,6,5/28/2017,1.19,1,245
12042538,3 Bedrooms Fully Furnished Entire Ground Floor,49380886,Lhei,,Wexford/Maryvale,43.76600968,-79.31798023,Entire home/apt,138,5,14,11/28/2016,1.01,2,62
17331637,"Comfortable, Private Two Bedroom Guest Suite",117022969,Aaron,,Wexford/Maryvale,43.75890546,-79.2992479,Entire home/apt,80,1,2,5/28/2017,2,1,115
17460790,"Cozy Basement w/Parking, Mins to...",44681987,Alisha,,Wexford/Maryvale,43.7562984,-79.30613569,Entire home/apt,91,1,1,5/6/2017,1,1,163
6466766,Private and Clean Basement Room,22146449,Bulut,,Wexford/Maryvale,43.76823311,-79.31041719,Private room,28,2,27,4/30/2017,1.1,5,301
15610894,Private Room in Remodeled Bungalow,942611,Ayana,,Wexford/Maryvale,43.74812292,-79.30682987,Private room,59,1,1,10/22/2016,0.13,1,364
6956367,Bright clean 2BR+ apartment Toronto,7354580,Michael,,Wexford/Maryvale,43.74241445,-79.29991661,Entire home/apt,161,2,11,7/11/2016,0.48,3,331
7938896,Private Room in Open Concept Home,22146449,Bulut,,Wexford/Maryvale,43.76842261,-79.31185857,Private room,41,2,0,,,5,0
14842829,Traveller's Haven; Luxury Hotel Style Room,92885934,CasaRuhig,,Wexford/Maryvale,43.73967368,-79.30745572,Private room,49,1,13,2/24/2017,1.43,2,61
8571299,Spacious and Clean 3BR apartment,7354580,Michael,,Wexford/Maryvale,43.74061674,-79.29868097,Entire home/apt,189,3,6,5/29/2017,0.38,3,331
9586806,Private and Clean Room,22146449,Bulut,,Wexford/Maryvale,43.76826893,-79.31180512,Private room,27,2,16,4/30/2017,0.94,5,336
14111846,Cozy Room for Rent,70045953,Ditas,,Wexford/Maryvale,43.7445116,-79.29610292,Private room,35,1,1,9/24/2016,0.12,2,364
6179574,Pan Am Games Retreat - Scarborough,26560156,Debbie,,Wexford/Maryvale,43.76573505,-79.30301816,Private room,91,1,0,,,1,90
6702236,Basement Apartment-Private room with 1 double bed,35082478,Nancy,,Wexford/Maryvale,43.76058064,-79.31213408,Private room,50,2,5,12/4/2016,0.23,3,343
15056269,Minimalist's Cube; Clean Cozy Room,92885934,CasaRuhig,,Wexford/Maryvale,43.73966079,-79.3081293,Private room,39,1,29,5/7/2017,3.37,2,43
14336460,Feel at Home.. Room for Rent,70045953,Ditas,,Wexford/Maryvale,43.75287472,-79.29342868,Private room,35,1,4,11/26/2016,0.41,2,364
559178,Bus at door 15  mins down town,2748677,Brad,,Wexford/Maryvale,43.76693573,-79.3189638,Private room,36,2,79,4/28/2017,1.35,6,320
11941107,Basement apartmnt-small priv. room,35082478,Nancy,,Wexford/Maryvale,43.76122549,-79.31222848,Private room,41,3,3,2/3/2017,0.23,3,154
8105785,"Private, Spacious and Clean Room",22146449,Bulut,,Wexford/Maryvale,43.76868019,-79.31161701,Private room,26,2,19,5/7/2017,0.9,5,333
16882763,cozy clean Luxury 2+1Brd Condo Scarborough Toronto,92464051,Stacey R,,Wexford/Maryvale,43.74929977,-79.28581474,Entire home/apt,91,1,1,2/28/2017,0.31,1,25
6757590,"Bsmnt Apartmnt-Large, private room w 2 single beds",35082478,Nancy,,Wexford/Maryvale,43.7609558,-79.31170845,Private room,50,2,8,11/5/2016,0.34,3,327
17569328,"City house, private room, close to transit",80346244,Mostafa,,Wexford/Maryvale,43.74666655,-79.29878212,Private room,95,3,0,,,1,89
3709290,2 BDRM HOME | FREE WIFI & PARKING,18804581,Mev,,Wexford/Maryvale,43.74104372,-79.2933517,Entire home/apt,99,2,32,5/28/2017,1.3,1,337
14053086,Spacious 2 Bbrm in Toronto East Lawrence,13969060,MOhammed,,Wexford/Maryvale,43.7491788,-79.2869792,Entire home/apt,76,1,0,,,1,0
18289761,New renovated 2 bedroom APT in convenient location,125376676,Rosa,,Wexford/Maryvale,43.7551157,-79.3128117,Entire home/apt,69,2,0,,,2,180
6494121,Clean Room with En-Suite,22146449,Bulut,,Wexford/Maryvale,43.76683208,-79.31156094,Private room,34,2,23,2/2/2017,0.95,5,244
13996798,Beautiful 2 Bedroom Sunny Lower Level Apartment,81944532,Diana,,Wexford/Maryvale,43.73062814,-79.30232052,Entire home/apt,96,1,6,5/31/2017,0.58,2,227
17207927,The Queen Room ( Parking available++),17882256,Adi,,Wexford/Maryvale,43.73478941,-79.30531351,Private room,50,3,2,5/15/2017,1.2,2,81
17863129,Prince Harry Suite ( Parking available++),17882256,Adi,,Wexford/Maryvale,43.73286373,-79.30543963,Private room,35,3,1,4/23/2017,0.71,2,81
16975476,Modern 3 Bedroom Spacious Flat,81944532,Diana,,Wexford/Maryvale,43.74253869,-79.30047247,Entire home/apt,159,1,2,4/17/2017,0.66,2,278
16242696,Zack's Homestay,49527135,Zackary,,Agincourt South-Malvern West,43.78615783,-79.26002405,Private room,30,3,0,,,1,0
16261187,bastment room,49092095,Rachel,,Agincourt South-Malvern West,43.79003348,-79.2855444,Private room,85,1,4,3/30/2017,0.83,18,179
14404315,Beautiful South View Room,70849121,Willis,,Agincourt South-Malvern West,43.79649741,-79.28337289,Private room,41,1,3,3/12/2017,0.39,9,365
7194765,Habitacion amoblada con baño propio,10734585,Zuly,,Agincourt South-Malvern West,43.77950631,-79.27463331,Private room,88,1,0,,,1,365
8256701,"A large private  2 guests,$48/per.",38819581,Wenjun,,Agincourt South-Malvern West,43.79112105,-79.28936424,Private room,50,1,11,5/6/2017,0.54,19,365
5406518,Comfortable relaxing space,9196538,Linda,,Agincourt South-Malvern West,43.79688518,-79.28574286,Private room,70,1,0,,,1,0
18507096,34th floor Cozy and Contemporary 2 Bed/Bath Condo!,128440763,Bisesh,,Agincourt South-Malvern West,43.77706509,-79.28275621,Entire home/apt,84,1,6,6/2/2017,6,1,70
15788225,Spacious Modern 2 Bedroom Condo,73226899,James,,Agincourt South-Malvern West,43.77672945,-79.28076336,Entire home/apt,85,2,28,6/1/2017,5.25,1,18
11450803,TORONTO SPACIOUS CONDO 1 MIN TO 401,49305669,Ara,,Agincourt South-Malvern West,43.77839721,-79.28115998,Entire home/apt,109,1,30,5/27/2017,1.98,2,333
16436064,Toronto Village Green Sq Condo,96602514,Cheryl,,Agincourt South-Malvern West,43.77673813,-79.28182997,Entire home/apt,95,3,0,,,1,0
9683876,20 mins to downtwn☀☼☀VERY BRIGHT & COZY CONDO ☀☼☀,44036349,Azzam,,Agincourt South-Malvern West,43.77848289,-79.28151376,Entire home/apt,120,1,12,8/8/2016,0.69,1,0
6966606,Toronto Julius Apartment-  Downtown 45 mins away,36527420,Shobin,,Agincourt South-Malvern West,43.79191983,-79.28516281,Entire home/apt,81,14,0,,,1,278
16112447,big nice basement room,49092095,Rachel,,Agincourt South-Malvern West,43.79315906,-79.28332027,Private room,26,1,17,5/6/2017,2.79,18,166
9295372,Newly renovated cozy beauty house,48060985,George,,Agincourt South-Malvern West,43.79632545,-79.27510531,Entire home/apt,399,3,26,5/17/2017,1.4,2,287
1034430,4 Bedrooms+ Pool Oasis in Toronto. ,5611099,Cindy,,Agincourt South-Malvern West,43.78320386,-79.27380448,Entire home/apt,395,5,26,9/4/2016,0.55,1,11
13186391,Bright Modern 1BD Condo Plus Den,73773966,Toni,,Agincourt South-Malvern West,43.78462339,-79.28752834,Entire home/apt,85,2,1,7/14/2016,0.09,1,154
15068068,《kitty》 big master room,49092095,Rachel,,Agincourt South-Malvern West,43.79316024,-79.28382869,Private room,41,1,22,5/8/2017,2.53,18,360
15423762,《mouse》nice room shared bathroom,49092095,Rachel,,Agincourt South-Malvern West,43.79311945,-79.28218151,Private room,45,1,16,5/14/2017,2.42,18,364
18025071,Cozy basement room with a queen-size bed,123968743,Kevin,,Agincourt South-Malvern West,43.79004341,-79.28978822,Private room,36,2,4,5/29/2017,4,1,95
8957080,large room can host 3 guestes,38819581,Wenjun,,Agincourt South-Malvern West,43.79499693,-79.28317263,Private room,38,1,2,3/4/2016,0.11,19,365
16846122,光亮，温馨舒适的独立屋房间。,67544227,Susie,,Agincourt South-Malvern West,43.78676136,-79.26022497,Private room,28,3,2,5/30/2017,0.77,2,113
15237703,高级公寓主卧出租,62286854,Xiaosheng,,Agincourt South-Malvern West,43.77862836,-79.28033603,Private room,59,1,5,5/28/2017,0.91,1,364
2359982,Luxury 1+Den Condo in Scarborough,10338247,Kohulen,,Agincourt South-Malvern West,43.77928558,-79.28233817,Entire home/apt,101,4,8,10/4/2016,0.22,2,261
18450083,"16th & Kennedy, Single House with 2 Garage",106278679,Lily,,Agincourt South-Malvern West,43.77809405,-79.28074805,Entire home/apt,99,60,0,,,1,180
6423177,3 Bedroom Bungalow with Sunroom,33512785,Chris,,Agincourt South-Malvern West,43.78951947,-79.2497863,Entire home/apt,112,2,42,5/23/2017,1.85,1,253
11182063,New room with own washroom/kitchen,48060985,George,,Agincourt South-Malvern West,43.7943659,-79.28277771,Private room,78,1,2,5/3/2016,0.14,2,365
9651676,Spaceous ensuite room5,38819581,Wenjun,,Agincourt South-Malvern West,43.79511668,-79.28409747,Private room,50,1,0,,,19,365
8942527,"master bedroom with washroom
4guest",38819581,Wenjun,,Agincourt South-Malvern West,43.79454908,-79.28514375,Private room,59,1,1,6/7/2016,0.08,19,365
8942648,cheap&nice bedroom inside washroom,38819581,Wenjun,,Agincourt South-Malvern West,43.79659338,-79.28257269,Private room,49,1,1,5/25/2016,0.08,19,365
8212101,2 guests ensuite comfy room,38819581,Wenjun,,Agincourt South-Malvern West,43.79605938,-79.28688555,Private room,49,2,7,5/18/2017,0.36,19,365
18225153,girl room,49092095,Rachel,,Agincourt South-Malvern West,43.79316592,-79.28171379,Entire home/apt,27,1,3,5/7/2017,2.2,18,158
14395319,Cozy Spacious Master Bedroom,70849121,Willis,,Agincourt South-Malvern West,43.79340908,-79.28399666,Private room,76,1,10,2/12/2017,1.02,9,358
16691350,富有诱惑力的多伦多是需要你深度感受的，留下来住一住，让你不虚此行,86820662,Shupingwang,,Agincourt South-Malvern West,43.78388832,-79.28267016,Private room,45,1,0,,,1,357
18719915,交通便利，光亮舒适的独立房间,67544227,Susie,,Agincourt South-Malvern West,43.7859131,-79.25968364,Private room,32,3,1,6/1/2017,1,2,310
8256736,"Cheap,basement ensuite bedroom",38819581,Wenjun,,Agincourt South-Malvern West,43.78978501,-79.28729084,Private room,35,1,3,2/24/2017,0.14,19,365
10368901,Cozy private bedroom close to Hwy,11567228,Weijie,,Agincourt South-Malvern West,43.77816288,-79.28026987,Private room,53,1,0,,,1,365
8252402,Cheap basement ensuite room,38819581,Wenjun,,Agincourt South-Malvern West,43.79109371,-79.28934731,Private room,35,1,10,5/31/2017,0.5,19,365
11462450,Super big ensuite bedroom basement,38819581,Wenjun,,Agincourt South-Malvern West,43.79490701,-79.28269658,Private room,49,1,8,5/9/2017,0.65,19,358
15522373,Nice place.,49092095,Rachel,,Agincourt South-Malvern West,43.7920049,-79.28383102,Private room,28,1,25,5/23/2017,3.35,18,318
13389796,Secret Garden In The City of Toronto,76142891,Linda,,Agincourt South-Malvern West,43.78387304,-79.26962819,Private room,81,2,4,9/7/2016,0.37,1,364
14436694,Homey Private Room,70849121,Willis,,Agincourt South-Malvern West,43.79745042,-79.28440688,Private room,30,1,6,4/9/2017,0.62,9,362
9586124,Furnished room in Condo,49620108,Jennifer,,Agincourt South-Malvern West,43.78392506,-79.28310712,Private room,50,7,0,,,1,0
18596028,Master room with private washroom and shower,18429221,K.,,Agincourt South-Malvern West,43.79056909,-79.29147994,Private room,80,1,0,,,2,28
8994349,Best comfortable and friendly house,46116579,Cindy,,Agincourt South-Malvern West,43.7915367,-79.24268202,Private room,28,10,28,4/30/2017,1.51,1,121
12040362,Kennnedy & Sheppard 路口附近二楼套间学生住宿或寄宿，要求至少居住三个月。,64455757,Jing,,Agincourt South-Malvern West,43.78402805,-79.28753902,Private room,36,1,0,,,1,362
14428511,Private Master Rm w/ Ensuite Wshrm,70849121,Willis,,Agincourt South-Malvern West,43.79521003,-79.28428513,Private room,45,1,3,9/27/2016,0.33,9,349
9318609,Spaceous room with inside washroom,38819581,Wenjun,,Agincourt South-Malvern West,43.79680478,-79.28463956,Private room,49,1,7,5/29/2017,0.38,19,365
14783581,Luxury modern 1-bedroom condo /high speed internet,92289472,Farid,,Agincourt South-Malvern West,43.77954154,-79.28169109,Entire home/apt,199,5,0,,,1,136
7051022,"Half acre lot private bungalow- 3 bedroom, 1 bath",16194320,Mike,,Agincourt South-Malvern West,43.78974228,-79.29003343,Entire home/apt,165,7,3,8/4/2016,0.27,1,353
14979419,Comfy Large Room,70849121,Willis,,Agincourt South-Malvern West,43.79272765,-79.28636368,Private room,30,1,1,10/9/2016,0.13,9,365
13733810,Fabulous outdoor pool condo,51943705,Azadeh,,Agincourt South-Malvern West,43.78588714,-79.27846452,Entire home/apt,120,1,3,1/31/2017,0.27,10,346
16484585,Modern apartment in Toronto,18004943,Sid,,Agincourt South-Malvern West,43.78865053,-79.26138236,Entire home/apt,169,3,0,,,1,365
18254462,"Near Highway 401, shopping mall",126161676,Alice,,Agincourt South-Malvern West,43.78416993,-79.28656481,Private room,45,1,1,5/8/2017,1,1,334
15239062,Private Homey Room,70849121,Willis,,Agincourt South-Malvern West,43.79423284,-79.28224283,Private room,30,1,1,11/6/2016,0.14,9,365
15565595,《monkey》Nice room private bathroom,49092095,Rachel,,Agincourt South-Malvern West,43.79233824,-79.28380547,Private room,30,1,16,5/28/2017,2.2,18,346
15565578,《girl》nice room shared bathroom,49092095,Rachel,,Agincourt South-Malvern West,43.79362125,-79.28167964,Private room,30,1,11,3/30/2017,1.47,18,347
16428955,Scarborough North Comfort Stay (Room 2),25278998,Kenny And Thomas,,Agincourt North,43.81593545,-79.27032387,Private room,45,3,1,5/2/2017,0.91,7,161
18275617,"Town house, private room.",126357841,Doris,,Agincourt North,43.80992087,-79.28795633,Private room,26,1,5,5/28/2017,4.69,1,56
15436342,Scarborough North Comfort Stay (Room 1),25278998,Kenny And Thomas,,Agincourt North,43.81451363,-79.27048558,Private room,39,5,11,5/28/2017,1.6,7,142
14093292,舒适居家旅馆,84791479,阿东,,Agincourt North,43.81078219,-79.25826837,Private room,50,2,0,,,1,0
8672295,"Bright, cozy room in family home",6000171,Emily,,Agincourt North,43.80742623,-79.25899117,Private room,27,1,11,3/4/2017,0.54,1,307
6091835,Wow $75 - 2 Bed - Fully Furnished Basement Apart.,31614465,Tina,,Agincourt North,43.8108731,-79.25961875,Entire home/apt,76,7,16,8/31/2016,0.65,1,314
13822292,Clean Private Room Close to Public Transport,81444139,Brad,,Agincourt North,43.80632253,-79.26828195,Private room,120,1,0,,,1,0
4476725,高级公寓1+1 Bdrm luxury Condo,23222172,老师,,Agincourt North,43.80840209,-79.2658242,Entire home/apt,91,3,3,7/15/2016,0.11,1,328
18600562,明亮舒适的宽敞房间 Bright Spacious Bedroom,129051962,Winson,,Agincourt North,43.80699717,-79.25689644,Private room,28,2,0,,,2,39
13449306,Traveler's home,76788493,Alex,,Agincourt North,43.80684701,-79.26295812,Private room,61,1,1,7/21/2016,0.09,1,362
18585943,明亮舒适的主卧套间 Brilliant Master Bedroom with Ensuite,129051962,Winson,,Agincourt North,43.80738019,-79.25649676,Private room,49,2,0,,,2,81
18329888,"Centre of GTA 20 min walk to yorkdale, 8 min uber.",3862144,Ivan,,Englemount-Lawrence,43.72831529,-79.43382061,Private room,27,1,0,,,6,338
1856109,Beautiful and Cozy Home for Rental,1989442,Indrit,,Englemount-Lawrence,43.71790897,-79.43725459,Entire home/apt,80,1,152,5/22/2017,3.54,1,314
18428339,2 Bedroom apartment near Yorkdale mall,77997525,Jaime,,Englemount-Lawrence,43.73223981,-79.43392941,Entire home/apt,76,1,4,5/8/2017,3.75,1,329
9975552,新装修之地下室，设有１大房（２床）和独立卫生间。　,41710530,Shawn,,Englemount-Lawrence,43.71669335,-79.44168372,Private room,68,1,0,,,3,0
14669960,Private basement suite right next to the subway,91165557,Douglas,,Englemount-Lawrence,43.70854582,-79.44013408,Entire home/apt,89,1,46,6/2/2017,5.82,1,53
18667256,多伦多北约克黄金地段全新豪华独立屋家庭旅馆房间D,129734304,Yunong,,Englemount-Lawrence,43.72580943,-79.43294237,Private room,88,3,0,,,5,130
18771555,多伦多北约克黄金地段全新豪华独立屋家庭旅馆房间A,129734304,Yunong,,Englemount-Lawrence,43.72432631,-79.43347365,Private room,108,3,0,,,5,134
18772808,多伦多北约克黄金地段全新豪华独立屋家庭旅馆房间B,129734304,Yunong,,Englemount-Lawrence,43.7241678,-79.4343775,Private room,108,3,0,,,5,134
18773626,多伦多北约克黄金地段全新豪华家庭旅馆房间出租,129734304,Yunong,,Englemount-Lawrence,43.72473196,-79.43326706,Private room,359,3,0,,,5,130
18773418,多伦多北约克黄金地段全新豪华独立屋家庭旅馆房间C,129734304,Yunong,,Englemount-Lawrence,43.72589725,-79.4344604,Private room,88,3,0,,,5,130
18808241,Cheap stay solution,3862144,Ivan,,Englemount-Lawrence,43.72812088,-79.43343562,Shared room,15,1,0,,,6,349
18329894,"Shared, Centre of the GTA",3862144,Ivan,,Englemount-Lawrence,43.72825696,-79.43329165,Shared room,20,1,0,,,6,341
13451663,15 minute walk to Yorkdale Subway - Bedroom 1,76832937,Rose,,Englemount-Lawrence,43.73206069,-79.43809559,Private room,35,1,12,2/13/2017,1.01,2,321
2297320,Clean and Convenient One Bdrm Apt,1339969,Grace,,Englemount-Lawrence,43.70892531,-79.4302478,Entire home/apt,88,2,16,6/30/2015,0.4,1,0
14945875,15 minute walk to Yorkdale Subway - Bedroom 2,76832937,Rose,,Englemount-Lawrence,43.7310306,-79.4366414,Private room,35,1,2,9/30/2016,0.23,2,332
13934873,Cosy and Beautiful Apt,52598398,Avraham,,Englemount-Lawrence,43.71278167,-79.44005675,Private room,99,2,14,6/1/2017,1.34,1,47
14024216,"3yr old Condo, Clean, Spacious in Mid Town by Hwy",83925493,Zan,,Englemount-Lawrence,43.72270169,-79.43317386,Entire home/apt,126,6,11,3/19/2017,1.08,1,141
13263669,Cozy and clean 1BD close to yorkdale shopping mall,41710530,Shawn,,Englemount-Lawrence,43.71713935,-79.44342741,Private room,50,2,3,8/28/2016,0.25,3,245
8212685,Historical Regency 1834 Home,13664793,Michael,,Englemount-Lawrence,43.71485407,-79.43130824,Private room,126,1,1,10/21/2016,0.13,1,364
7327225,Studenty music shared space uptown!,38384255,Chagall,,Englemount-Lawrence,43.71899304,-79.44439603,Shared room,50,1,1,9/10/2015,0.05,1,88
15255804,Homey retreat with lots of extras - incl. Parking!,41317284,Dini & Sholom,,Englemount-Lawrence,43.725491,-79.43344858,Entire home/apt,64,2,19,5/23/2017,2.32,1,148
7910280,Cozy 1 room (2 beds) with washroom,41710530,Shawn,,Englemount-Lawrence,43.71801765,-79.4431888,Private room,68,2,2,8/1/2016,0.11,3,245
13316426,Bright Beautiful Private Room,23818161,Imelda,,Englemount-Lawrence,43.72141842,-79.43544052,Private room,35,2,0,,,1,0
5037349,"Cozy &Clean 1BD near Yorkdale ,Subway at the door",26003297,Erica,,Englemount-Lawrence,43.71814324,-79.44145611,Private room,49,1,2,8/1/2016,0.19,1,0
14030071,Stylish Sofa-Bed-Subway Access + Wifi,29690015,Nicole,,Englemount-Lawrence,43.71828478,-79.44219389,Shared room,41,1,18,5/7/2017,1.7,1,351
18541019,Newly Renovated 2 Bdrm Apartment,11574034,Shamaia,,Eglinton East,43.73844779,-79.24777606,Entire home/apt,78,1,0,,,1,330
17011350,Modern &Posh Studio Unit close to transit,23472830,Benjamin,,Eglinton East,43.73733589,-79.24663667,Entire home/apt,28,1,35,5/23/2017,8.61,11,291
8759844,Cute 2 Bedroom Basement Apartment  near Subway,45853807,Sophia,,Eglinton East,43.73974079,-79.25622722,Entire home/apt,80,3,33,5/21/2017,1.9,1,113
14388984,"Bedroom, Patio, Parking & lots of Space - Private",23472830,Benjamin,,Eglinton East,43.73742809,-79.2473364,Entire home/apt,26,1,80,5/24/2017,9.16,11,320
17332494,3 Bedroom for long/ short term visitors,117033563,Niagara,,Eglinton East,43.74194511,-79.23777413,Entire home/apt,109,5,3,5/30/2017,3,1,130
17131134,Spacious Studio style apartment (basement),115144128,ARIF And NUSRAT,,Eglinton East,43.74230815,-79.26422663,Private room,55,1,0,,,1,178
13329986,2Ladies  | Clean & quiet big basement room,14589464,Lydia,,Eglinton East,43.74157238,-79.26114569,Shared room,41,3,0,,,2,365
11100177,Riders heaven!,22731871,Linda,,Eglinton East,43.74083106,-79.26002929,Private room,27,2,17,6/2/2017,1.07,1,306
15590352,Family Home ..!!!,100443189,Nil,,Eglinton East,43.74247458,-79.24404176,Private room,50,1,2,5/23/2017,0.32,1,132
14088661,affordable king size bed with privacy near subway,55605658,Kris,,Eglinton East,43.73527798,-79.25771984,Private room,31,1,21,5/5/2017,2.11,1,281
13096160,"Private Basement, Large Room with Washroom&Kitchen",72717868,Gisela,,Eglinton East,43.73633121,-79.26277961,Private room,100,1,0,,,1,364
9717308,Lady  | Clean quiet & safe room,14589464,Lydia,,Eglinton East,43.73993627,-79.25991733,Private room,30,3,1,9/30/2016,0.12,2,0
12890504,Piedad homestay,70566813,Piedad,,Eglinton East,43.74472519,-79.24417258,Private room,36,2,1,7/1/2016,0.09,1,364
15742387,Private bsmt. apt w/own washroom/kitchen & parking,101733449,Badra,,L'Amoreaux,43.78653671,-79.3094271,Private room,45,2,18,5/30/2017,2.7,1,203
8213363,"1 bedroom, near highways 401 & 404.",36004716,Tamiko,,L'Amoreaux,43.798088,-79.3112586,Private room,35,1,9,5/28/2017,0.45,1,253
3585951,2nd Floor Room Sleeps up to 2 Guests,18023530,Lily,,L'Amoreaux,43.79223244,-79.30985804,Private room,50,1,6,9/5/2016,0.17,5,365
18897339,1 Bedroom with private bath room + living room,130236829,Linda,,L'Amoreaux,43.78805338,-79.32261436,Private room,78,2,0,,,2,89
18730994,1 or 2 Bedrooms with private bathroom,130236829,Linda,,L'Amoreaux,43.78882742,-79.32093068,Private room,78,2,0,,,2,86
16691632,"交通便捷, 冬暖夏凉",110531651,Franz,,L'Amoreaux,43.79197108,-79.32449735,Private room,27,1,0,,,1,215
6537513,Bright and Comfort Room With Queen Size Bed,32790370,Momo,,L'Amoreaux,43.78846245,-79.30901788,Private room,41,1,18,5/9/2017,0.79,2,365
14043478,Self Contained apartment located in North Scarboro,84172369,Paul,,L'Amoreaux,43.80200848,-79.3218451,Entire home/apt,65,1,35,5/30/2017,3.32,1,358
18210222,Comfy bedrooom close to station D01,124584498,Frank,,L'Amoreaux,43.79731873,-79.29200688,Private room,26,3,4,5/26/2017,2.93,7,147
15713404,Comfortable  basement suite,26503215,Chun,,L'Amoreaux,43.79378408,-79.32399197,Private room,50,7,5,5/28/2017,0.97,1,176
18632235,Perfect home for budget travelers,129443078,Varsha,,L'Amoreaux,43.79948536,-79.30804715,Private room,36,1,6,5/29/2017,6,1,63
10478204,Cozy and accessible to Transit,54006777,Shaggy,,L'Amoreaux,43.79657423,-79.3216123,Private room,149,1,0,,,1,365
13994487,"Room with Fire Place, Two Piece Private Washroom",83547279,Jane,,L'Amoreaux,43.78627631,-79.32207696,Private room,49,1,2,9/30/2016,0.2,5,338
14330995,Clean&spacious 2-bdrm condo (清洁宽敞高档公寓2睡房）,87714748,Tony,,L'Amoreaux,43.79706949,-79.32061538,Entire home/apt,150,3,26,5/29/2017,2.73,1,71
8522957,#3洁净、明亮、舒适而温馨，使您有回到家的感觉，,35463989,Tina,,L'Amoreaux,43.78991777,-79.30843878,Private room,41,1,15,8/22/2016,0.76,5,364
13992586,Clearn Comfy Private Room -  lili Room,83547279,Jane,,L'Amoreaux,43.78541549,-79.31993434,Private room,58,1,1,12/10/2016,0.17,5,358
14976624,Entire floor with private entrance,94351881,Luke,,L'Amoreaux,43.79873297,-79.32170049,Entire home/apt,99,3,2,9/24/2016,0.23,1,275
6783229,#1“锦园别墅”环境优美高雅，拥有本市旅馆不可多见的庭院景观和休闲之地,35463989,Tina,,L'Amoreaux,43.7882676,-79.30806236,Private room,49,1,5,10/13/2016,0.21,5,350
246284,HEARTY WELCOME,1291877,Sandie,,L'Amoreaux,43.79660647,-79.30296821,Private room,76,1,0,,,1,365
6783451,#5“锦园别墅”环境优美高雅，拥有本市旅馆不可多见的庭院景观和休闲之地,35463989,Tina,,L'Amoreaux,43.78790629,-79.30837661,Private room,41,1,29,3/23/2017,1.26,5,357
3711878,交通方便，价格合理,18940949,Truman,,L'Amoreaux,43.79565922,-79.31188023,Private room,91,1,0,,,1,365
3775250,Bigger Basement Level Room Sleeps up to 4 Guests,18023530,Lily,,L'Amoreaux,43.79189391,-79.31026284,Private room,41,1,18,4/23/2017,0.57,5,360
16874091,Lovely Comfy Private Bedroom - Jane Room,83547279,Jane,,L'Amoreaux,43.7859313,-79.31990026,Private room,45,1,1,3/25/2017,0.42,5,365
16555813,Great location home away from home,5907967,Vivian,,L'Amoreaux,43.79855567,-79.29098314,Private room,50,1,0,,,1,179
7265563,Ground Level Room ensuite Sleeps up to 4 Guests,18023530,Lily,,L'Amoreaux,43.79191237,-79.3102175,Private room,59,1,4,8/12/2016,0.17,5,364
7265542,Smaller Basement Level Room Sleeps up to 2 Guests,18023530,Lily,,L'Amoreaux,43.79028996,-79.30968182,Private room,35,1,9,5/14/2017,0.39,5,359
6773996,#M“锦园别墅”环境优美高雅，拥有本市旅馆不可多见的庭院景观和休闲之地,35463989,Tina,,L'Amoreaux,43.78834901,-79.30871944,Private room,70,1,15,5/22/2017,0.65,5,335
15213725,2 Private Rooms on Top Floor,70849121,Willis,,L'Amoreaux,43.79620739,-79.29350664,Private room,85,1,1,10/23/2016,0.13,9,365
6768725,Clean Room In Beautiful Condo (RmA),35440755,Charlene,,L'Amoreaux,43.8006602,-79.30490755,Private room,28,1,8,5/14/2017,0.34,2,104
17678205,Private Room in Toronto,82162566,Alara,,L'Amoreaux,43.79742931,-79.2919284,Private room,35,7,0,,,1,178
6304606,Furnished With King Size Bed,32790370,Momo,,L'Amoreaux,43.7898164,-79.31065693,Private room,55,1,19,5/29/2017,0.76,2,365
13992875,Big Clean Room with Four Piece Private Washroom,83547279,Jane,,L'Amoreaux,43.78498565,-79.32203344,Private room,68,1,2,12/15/2016,0.2,5,358
18486829,Bedroom with Private Bath@Pharmacy & McNicoll,83810718,Karim,,L'Amoreaux,43.80367425,-79.32538529,Private room,22,1,1,5/12/2017,1,1,21
4428814,Private bed + bath in heart of GTA,5409239,Shivani,,L'Amoreaux,43.7937474,-79.32655405,Private room,76,2,5,8/27/2016,0.16,1,71
13993317,Cozy and modern home,30738438,Margareta,,L'Amoreaux,43.77586919,-79.32243762,Entire home/apt,100,3,6,2/27/2017,0.58,1,13
6777855,Clean Room In Beautiful Condo (RmB),35440755,Charlene,,L'Amoreaux,43.79969698,-79.30552902,Private room,28,1,2,11/1/2015,0.09,2,132
13992788,Quiet Comfy Private Bedroom - Rolia Room,83547279,Jane,,L'Amoreaux,43.78615126,-79.32146903,Private room,49,1,2,12/10/2016,0.19,5,358
