room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2634635,3055556,Entire home/apt,,Moss Park (73),18,5.0,3,1.0,129.0,,43.662458,-79.375476,2017-03-12 17:54:24.654395
14966588,15438192,Entire home/apt,,Waterfront Communities-The Island (77),3,5.0,2,1.0,130.0,,43.644636,-79.401936,2017-03-12 17:54:24.642225
15286270,76596997,Entire home/apt,,Niagara (82),2,0.0,5,2.0,138.0,,43.637362,-79.40393,2017-03-12 17:54:23.860805
6627706,34369973,Entire home/apt,,South Riverdale (70),0,0.0,6,3.0,134.0,,43.667177,-79.32988,2017-03-12 17:54:23.857679
15665189,29945125,Entire home/apt,,Niagara (82),1,0.0,4,1.0,134.0,,43.636396,-79.400586,2017-03-12 17:54:23.849829
466650,1039434,Entire home/apt,,Waterfront Communities-The Island (77),15,5.0,3,1.0,129.0,,43.643525,-79.401537,2017-03-12 17:54:23.838152
33169,140662,Entire home/apt,,Cabbagetown-South St.James Town (71),51,5.0,4,1.0,126.0,,43.664968,-79.375772,2017-03-12 17:54:23.832579
15917764,103274818,Entire home/apt,,Palmerston-Little Italy (80),9,5.0,2,1.0,141.0,,43.656925,-79.410076,2017-03-12 17:53:20.637741
10205625,52432167,Entire home/apt,,Little Portugal (84),62,5.0,4,2.0,134.0,,43.644005,-79.425629,2017-03-12 17:53:20.635407
7770469,29824322,Entire home/apt,,Waterfront Communities-The Island (77),69,5.0,4,1.0,134.0,,43.643794,-79.392374,2017-03-12 17:53:20.633135
17478107,106261347,Entire home/apt,,North Riverdale (68),0,0.0,4,2.0,126.0,,43.669287,-79.3499,2017-03-12 17:53:20.631018
13053098,9698775,Entire home/apt,,Waterfront Communities-The Island (77),49,5.0,3,0.0,137.0,,43.641004,-79.379009,2017-03-12 17:53:20.628741
15938163,103436757,Entire home/apt,,Waterfront Communities-The Island (77),30,5.0,4,2.0,144.0,,43.640742,-79.38413,2017-03-12 17:53:20.626470
15986161,1157555,Entire home/apt,,Waterfront Communities-The Island (77),48,5.0,8,3.0,141.0,,43.64332,-79.39026,2017-03-12 17:53:20.624225
15161520,47669138,Entire home/apt,,Waterfront Communities-The Island (77),13,5.0,2,2.0,134.0,,43.644979,-79.397626,2017-03-12 17:53:20.621238
17476597,24411527,Entire home/apt,,Niagara (82),2,0.0,4,2.0,134.0,,43.638109,-79.404178,2017-03-12 17:53:20.618861
14273489,86940295,Entire home/apt,,South Riverdale (70),84,5.0,6,3.0,137.0,,43.660069,-79.341145,2017-03-12 17:53:20.616218
17132223,1034922,Entire home/apt,,Cabbagetown-South St.James Town (71),0,0.0,6,3.0,141.0,,43.669149,-79.36416,2017-03-12 17:53:20.614012
15916548,103264124,Entire home/apt,,Waterfront Communities-The Island (77),14,5.0,4,2.0,138.0,,43.640966,-79.383028,2017-03-12 17:53:20.610929
2123691,10830387,Entire home/apt,,Stonegate-Queensway (16),0,0.0,2,1.0,114.0,,43.625672,-79.490711,2017-03-12 17:53:07.677113
7256445,37991968,Entire home/apt,,Alderwood (20),0,0.0,6,3.0,114.0,,43.610545,-79.55025,2017-03-12 17:53:06.837548
14089207,15653599,Entire home/apt,,Long Branch (19),0,0.0,6,4.0,114.0,,43.586521,-79.540542,2017-03-12 17:53:05.377816
4414325,22913609,Entire home/apt,,Little Portugal (84),0,0.0,4,2.0,107.0,,43.645701,-79.423625,2017-03-12 17:52:58.776766
4067502,16966618,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),0,0.0,2,2.0,114.0,,43.608592,-79.495596,2017-03-12 17:52:57.837347
15232100,81166883,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),1,0.0,4,2.0,107.0,,43.605727,-79.494096,2017-03-12 17:52:55.387192
14068152,14130077,Entire home/apt,,Lambton Baby Point (114),0,0.0,6,2.0,123.0,,43.653804,-79.48751,2017-03-12 17:52:51.708923
14593752,966705,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),0,0.0,4,2.0,114.0,,43.611617,-79.48951,2017-03-12 17:52:50.899395
9412144,48802233,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),0,0.0,1,1.0,114.0,,43.624824,-79.489339,2017-03-12 17:52:50.191432
12847496,22326836,Entire home/apt,,High Park North (88),2,0.0,4,3.0,114.0,,43.659753,-79.465307,2017-03-12 17:52:47.442418
14185882,65147825,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,2,1.0,114.0,,43.646674,-79.389687,2017-03-12 17:50:29.289729
16253631,10323838,Entire home/apt,,Waterfront Communities-The Island (77),1,0.0,6,2.0,106.0,,43.643806,-79.392048,2017-03-12 17:50:10.761121
2372531,12120023,Entire home/apt,,Waterfront Communities-The Island (77),9,5.0,2,1.0,114.0,,43.644637,-79.397122,2017-03-12 17:49:53.227370
4343596,48868433,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,2,1.0,114.0,,43.644524,-79.400149,2017-03-12 17:48:19.944757
9796511,7135549,Entire home/apt,,Waterfront Communities-The Island (77),1,0.0,4,1.0,114.0,,43.644627,-79.392571,2017-03-12 17:48:19.929960
9898262,7135549,Entire home/apt,,Waterfront Communities-The Island (77),2,0.0,4,1.0,111.0,,43.641277,-79.395869,2017-03-12 17:48:19.319178
9300695,25553691,Entire home/apt,,Islington-City Centre West (14),0,0.0,2,1.0,114.0,,43.644008,-79.526867,2017-03-12 17:46:08.851959
16850081,80584755,Entire home/apt,,Mount Olive-Silverstone-Jamestown (2),0,0.0,4,2.0,114.0,,43.748378,-79.594381,2017-03-12 17:46:08.845941
8552706,45020518,Entire home/apt,,West Humber-Clairville (1),0,0.0,4,3.0,118.0,,43.721344,-79.589354,2017-03-12 17:46:08.839124
15325714,9287141,Entire home/apt,,Eringate-Centennial-West Deane (11),1,0.0,4,2.0,114.0,,43.673931,-79.565922,2017-03-12 17:46:08.836955
7410907,1919294,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),2,0.0,2,1.0,122.0,,43.622733,-79.48238,2017-03-12 17:46:07.274799
13332871,35965162,Entire home/apt,,Junction Area (90),8,4.0,7,2.0,107.0,,43.678272,-79.474097,2017-03-12 17:46:07.249938
7017038,25372758,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),0,0.0,5,2.0,123.0,,43.628382,-79.479463,2017-03-12 17:46:06.397837
1733279,6688666,Entire home/apt,,Islington-City Centre West (14),31,4.5,4,1.0,114.0,,43.643857,-79.530898,2017-03-12 17:46:05.695794
16267935,16851310,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),3,5.0,2,1.0,114.0,,43.622915,-79.479174,2017-03-12 17:46:05.684410
4080793,21166557,Entire home/apt,,Stonegate-Queensway (16),47,4.5,4,2.0,106.0,,43.643171,-79.499248,2017-03-12 17:46:05.076879
3544358,17740308,Entire home/apt,,Rockcliffe-Smythe (111),0,0.0,3,2.0,114.0,,43.67476,-79.502031,2017-03-12 17:46:05.073555
4017360,1394631,Entire home/apt,,High Park-Swansea (87),65,5.0,6,2.0,105.0,,43.648744,-79.455621,2017-03-12 17:46:03.292205
5917059,3148693,Entire home/apt,,Weston-Pellam Park (91),17,4.5,4,1.0,106.0,,43.670247,-79.460808,2017-03-12 17:46:03.283267
3705788,18896932,Entire home/apt,,High Park North (88),14,4.5,5,3.0,123.0,,43.658782,-79.478325,2017-03-12 17:46:03.269195
6457753,5214133,Entire home/apt,,Weston-Pellam Park (91),11,5.0,6,3.0,114.0,,43.67038,-79.461366,2017-03-12 17:46:01.789577
6901399,36165508,Entire home/apt,,Junction Area (90),2,0.0,4,1.0,111.0,,43.676232,-79.469968,2017-03-12 17:46:00.855311
7116213,3895013,Entire home/apt,,High Park North (88),5,5.0,4,1.0,111.0,,43.651967,-79.473451,2017-03-12 17:46:00.844433
8580519,45158484,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),0,0.0,2,2.0,123.0,,43.624937,-79.484522,2017-03-12 17:46:00.151016
14193986,86071831,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),1,0.0,2,1.0,114.0,,43.623485,-79.481257,2017-03-12 17:45:59.123952
17677127,120335138,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),0,0.0,4,1.0,114.0,,43.625611,-79.478411,2017-03-12 17:45:59.114755
13332696,75466888,Entire home/apt,,High Park North (88),40,4.5,8,4.0,107.0,,43.659468,-79.45465,2017-03-12 17:45:59.108854
11081830,6739062,Entire home/apt,,Niagara (82),0,0.0,2,1.0,123.0,,43.638195,-79.41574,2017-03-12 17:45:56.631466
13490017,44838019,Entire home/apt,,Waterfront Communities-The Island (77),10,5.0,4,1.0,116.0,,43.648462,-79.392905,2017-03-12 17:45:48.105364
15344227,39159271,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,2,1.0,113.0,,43.647901,-79.393723,2017-03-12 17:45:30.748987
9675663,36742992,Entire home/apt,,High Park North (88),0,0.0,4,2.0,112.0,,43.656136,-79.455768,2017-03-12 17:44:36.959277
6988306,17076186,Entire home/apt,,High Park-Swansea (87),0,0.0,4,3.0,114.0,,43.640956,-79.454484,2017-03-12 17:44:36.942274
12202259,65609939,Entire home/apt,,Junction Area (90),1,0.0,2,1.0,114.0,,43.663252,-79.458634,2017-03-12 17:44:36.021353
12124219,53318438,Entire home/apt,,Trinity-Bellwoods (81),0,0.0,4,1.0,114.0,,43.653473,-79.417713,2017-03-12 17:42:52.534264
5958337,8786666,Entire home/apt,,Kensington-Chinatown (78),0,0.0,2,1.0,107.0,,43.65512,-79.39004,2017-03-12 17:41:08.675169
2320893,10796912,Entire home/apt,,University (79),30,5.0,3,1.0,123.0,,43.666532,-79.39577,2017-03-12 17:41:08.661648
3577688,14099340,Entire home/apt,,Corso Italia-Davenport (92),0,0.0,6,2.0,114.0,,43.678817,-79.438375,2017-03-12 17:39:20.600719
16345663,32044025,Entire home/apt,,Pelmo Park-Humberlea (23),0,0.0,6,3.0,106.0,,43.709242,-79.520557,2017-03-12 17:38:05.673486
16055177,85459663,Entire home/apt,,Bathurst Manor (34),0,0.0,8,3.0,122.0,,43.754125,-79.454817,2017-03-12 17:38:05.670924
9978497,50547667,Entire home/apt,,Keelesdale-Eglinton West (110),0,0.0,6,3.0,114.0,,43.687629,-79.471271,2017-03-12 17:38:05.666986
15582745,98714022,Entire home/apt,,Mount Dennis (115),5,5.0,4,2.0,114.0,,43.688936,-79.499421,2017-03-12 17:38:05.663110
9787367,534666,Entire home/apt,,Lansing-Westgate (38),0,0.0,4,2.0,114.0,,43.760545,-79.412425,2017-03-12 17:38:04.859431
16982095,534666,Entire home/apt,,Mount Pleasant West (104),0,0.0,4,2.0,114.0,,43.705747,-79.39437,2017-03-12 17:38:04.850538
16930803,113114983,Entire home/apt,,High Park-Swansea (87),3,5.0,4,1.0,123.0,,43.647626,-79.475108,2017-03-12 17:37:54.437268
7368673,18357511,Entire home/apt,,Corso Italia-Davenport (92),2,0.0,5,3.0,114.0,,43.677079,-79.455749,2017-03-12 17:37:33.891230
7193912,37673355,Entire home/apt,,Islington-City Centre West (14),1,0.0,4,2.0,114.0,,43.643849,-79.531816,2017-03-12 17:37:32.458743
15813458,96820510,Entire home/apt,,Junction Area (90),0,0.0,6,3.0,121.0,,43.660273,-79.479387,2017-03-12 17:37:32.429890
7181770,6591645,Entire home/apt,,Junction Area (90),0,0.0,4,3.0,107.0,,43.663224,-79.479363,2017-03-12 17:37:31.126928
16359399,74980715,Entire home/apt,,High Park North (88),0,0.0,2,1.0,123.0,,43.659,-79.457669,2017-03-12 17:37:29.737357
6420842,12799958,Entire home/apt,,High Park North (88),0,0.0,6,3.0,114.0,,43.658871,-79.465882,2017-03-12 17:37:27.533013
13091946,33238038,Entire home/apt,,Islington-City Centre West (14),14,5.0,4,2.0,107.0,,43.639462,-79.538223,2017-03-12 17:37:26.209653
8590377,45208953,Entire home/apt,,High Park-Swansea (87),6,5.0,6,3.0,123.0,,43.651763,-79.457371,2017-03-12 17:37:26.181057
3270314,1200367,Entire home/apt,,High Park North (88),25,5.0,3,1.0,114.0,,43.658663,-79.461104,2017-03-12 17:37:21.664036
10583818,54559312,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),13,4.5,4,2.0,114.0,,43.622591,-79.482254,2017-03-12 17:37:21.654035
17674689,120335138,Entire home/apt,,Mimico (includes Humber Bay Shores) (17),0,0.0,4,1.0,114.0,,43.624731,-79.479746,2017-03-12 17:37:20.362378
16670858,110281894,Entire home/apt,,Eringate-Centennial-West Deane (11),0,0.0,8,4.0,123.0,,43.661924,-79.583489,2017-03-12 17:37:20.351742
15917083,103267988,Entire home/apt,,Weston (113),17,5.0,4,2.0,107.0,,43.700775,-79.518977,2017-03-12 17:37:19.125488
16176373,90463151,Entire home/apt,,Pelmo Park-Humberlea (23),10,5.0,6,3.0,114.0,,43.709425,-79.511145,2017-03-12 17:37:19.123309
8239154,2844245,Entire home/apt,,Islington-City Centre West (14),20,4.5,3,1.0,123.0,,43.621708,-79.522066,2017-03-12 17:37:17.850693
4728833,3017936,Entire home/apt,,Niagara (82),1,0.0,2,2.0,107.0,,43.642286,-79.412426,2017-03-12 17:37:09.208187
11016327,7135549,Entire home/apt,,Waterfront Communities-The Island (77),1,0.0,4,1.0,114.0,,43.643264,-79.3908,2017-03-12 17:36:34.903810
13883663,82183234,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,2,1.0,114.0,,43.644165,-79.402046,2017-03-12 17:34:55.789659
6014387,1410677,Entire home/apt,,Little Portugal (84),1,0.0,2,1.0,114.0,,43.647426,-79.425452,2017-03-12 17:34:47.137990
8933335,7895355,Entire home/apt,,Little Portugal (84),36,4.5,2,0.0,107.0,,43.650164,-79.430063,2017-03-12 17:34:47.133922
9226687,47970248,Entire home/apt,,Roncesvalles (86),1,0.0,2,0.0,107.0,,43.648612,-79.449086,2017-03-12 17:34:37.495632
14881656,93308839,Entire home/apt,,Waterfront Communities-The Island (77),1,0.0,2,1.0,114.0,,43.644731,-79.401758,2017-03-12 17:34:23.148471
3292991,2748348,Entire home/apt,,Waterfront Communities-The Island (77),1,0.0,2,2.0,106.0,,43.644481,-79.398995,2017-03-12 17:34:23.143717
790590,1919294,Entire home/apt,,Waterfront Communities-The Island (77),10,4.0,2,1.0,114.0,,43.640442,-79.39541,2017-03-12 17:34:23.116449
15114370,92486573,Entire home/apt,,Waterfront Communities-The Island (77),2,0.0,4,1.0,114.0,,43.641284,-79.401205,2017-03-12 17:34:23.112627
13824114,8703620,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,3,1.0,114.0,,43.639359,-79.399109,2017-03-12 17:34:21.697099
7144644,19302048,Entire home/apt,,Waterfront Communities-The Island (77),4,5.0,3,1.0,111.0,,43.63777,-79.398427,2017-03-12 17:34:21.687003
6634264,9466375,Entire home/apt,,Waterfront Communities-The Island (77),3,5.0,2,1.0,107.0,,43.639367,-79.398372,2017-03-12 17:34:20.311413
7612679,39924049,Entire home/apt,,Niagara (82),8,5.0,3,1.0,114.0,,43.642324,-79.405334,2017-03-12 17:34:19.068996
3874248,682414,Entire home/apt,,Niagara (82),17,4.5,3,1.0,118.0,,43.640583,-79.409184,2017-03-12 17:34:19.065212
11159369,1919294,Entire home/apt,,Waterfront Communities-The Island (77),2,0.0,5,2.0,114.0,,43.638832,-79.398524,2017-03-12 17:34:19.051034
12205781,63968705,Entire home/apt,,Waterfront Communities-The Island (77),3,5.0,3,1.0,114.0,,43.641131,-79.382671,2017-03-12 17:33:49.615024
13867109,19174007,Entire home/apt,,Waterfront Communities-The Island (77),1,0.0,2,1.0,114.0,,43.640884,-79.397175,2017-03-12 17:32:47.250990
7035676,18566887,Entire home/apt,,Corso Italia-Davenport (92),0,0.0,6,3.0,121.0,,43.671115,-79.451333,2017-03-12 17:32:26.205303
15072807,378254,Entire home/apt,,Palmerston-Little Italy (80),0,0.0,6,3.0,107.0,,43.654287,-79.42438,2017-03-12 17:32:26.185200
4127792,18294858,Entire home/apt,,Dufferin Grove (83),27,5.0,8,3.0,111.0,,43.65338,-79.439008,2017-03-12 17:32:24.860012
7126453,20611859,Entire home/apt,,Wychwood (94),1,0.0,6,3.0,118.0,,43.673124,-79.429825,2017-03-12 17:32:23.531033
16063938,104636356,Entire home/apt,,Corso Italia-Davenport (92),0,0.0,3,2.0,114.0,,43.680073,-79.449943,2017-03-12 17:32:23.507825
6975859,21368480,Entire home/apt,,Kensington-Chinatown (78),4,5.0,2,1.0,103.0,,43.652913,-79.387808,2017-03-12 17:32:20.720516
4670839,24156779,Entire home/apt,,Annex (95),3,4.5,1,1.0,114.0,,43.669102,-79.409357,2017-03-12 17:32:20.710217
15882051,72187289,Entire home/apt,,Bay Street Corridor (76),8,4.5,5,2.0,114.0,,43.660797,-79.385035,2017-03-12 17:32:19.383949
5716954,10421960,Entire home/apt,,Trinity-Bellwoods (81),0,0.0,2,0.0,123.0,,43.652076,-79.423226,2017-03-12 17:31:58.297875
16705186,49298741,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,2,1.0,114.0,,43.646696,-79.392443,2017-03-12 17:31:41.244884
4791484,24695809,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,4,1.0,106.0,,43.645589,-79.391919,2017-03-12 17:31:41.242092
2145647,1718194,Entire home/apt,,Waterfront Communities-The Island (77),11,4.0,4,1.0,106.0,,43.643836,-79.39193,2017-03-12 17:31:41.237792
6602511,8919100,Entire home/apt,,Waterfront Communities-The Island (77),3,2.5,4,2.0,123.0,,43.640449,-79.393546,2017-03-12 17:31:41.231823
13292025,14192890,Entire home/apt,,Waterfront Communities-The Island (77),5,4.0,6,2.0,114.0,,43.64088,-79.392485,2017-03-12 17:31:39.849157
4227264,21529474,Entire home/apt,,Waterfront Communities-The Island (77),7,5.0,2,1.0,114.0,,43.642985,-79.377784,2017-03-12 17:31:39.839053
6113860,9557885,Entire home/apt,,Moss Park (73),0,0.0,2,1.0,111.0,,43.653099,-79.368322,2017-03-12 17:31:00.576885
17221621,73174364,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,2,1.0,122.0,,43.642601,-79.371161,2017-03-12 17:30:49.711356
3364091,16972910,Entire home/apt,,Roncesvalles (86),5,4.5,5,2.0,123.0,,43.648473,-79.445103,2017-03-12 17:26:48.044724
12622496,262268,Entire home/apt,,Trinity-Bellwoods (81),2,0.0,5,2.0,114.0,,43.647577,-79.419913,2017-03-12 17:26:48.036520
5939556,5211291,Entire home/apt,,South Parkdale (85),2,0.0,4,1.0,111.0,,43.639421,-79.425927,2017-03-12 17:26:48.032502
119441,174063,Entire home/apt,,South Parkdale (85),68,5.0,5,2.0,114.0,,43.635593,-79.440478,2017-03-12 17:26:48.020950
16853879,2019487,Entire home/apt,,Trinity-Bellwoods (81),0,0.0,2,2.0,114.0,,43.647592,-79.409906,2017-03-12 17:26:47.373290
10697442,49288354,Entire home/apt,,South Parkdale (85),3,4.5,4,2.0,106.0,,43.640785,-79.423747,2017-03-12 17:26:47.367988
1037034,5709010,Entire home/apt,,Dovercourt-Wallace Emerson-Junction (93),38,5.0,5,3.0,111.0,,43.665424,-79.421091,2017-03-12 17:26:47.358167
5819879,3421989,Entire home/apt,,South Parkdale (85),42,5.0,4,2.0,107.0,,43.639251,-79.424445,2017-03-12 17:26:47.355336
9797332,1699308,Entire home/apt,,Little Portugal (84),22,5.0,4,2.0,121.0,,43.645038,-79.4238,2017-03-12 17:26:47.348963
14662932,42298818,Entire home/apt,,High Park North (88),15,5.0,6,2.0,111.0,,43.659712,-79.453772,2017-03-12 17:26:45.883878
5941204,791523,Entire home/apt,,Little Portugal (84),1,0.0,5,3.0,114.0,,43.646856,-79.426532,2017-03-12 17:26:45.880630
511463,211533,Entire home/apt,,Dovercourt-Wallace Emerson-Junction (93),6,4.0,3,1.0,114.0,,43.660211,-79.437572,2017-03-12 17:26:45.877516
10884811,21813745,Entire home/apt,,High Park-Swansea (87),0,0.0,4,2.0,107.0,,43.649284,-79.451057,2017-03-12 17:26:45.873566
9228123,3686780,Entire home/apt,,Little Portugal (84),1,0.0,2,1.0,115.0,,43.641701,-79.425836,2017-03-12 17:26:45.865120
14126670,7446752,Entire home/apt,,Dovercourt-Wallace Emerson-Junction (93),8,5.0,5,3.0,111.0,,43.666494,-79.420237,2017-03-12 17:26:45.862127
16926226,4318113,Entire home/apt,,Roncesvalles (86),1,0.0,2,0.0,123.0,,43.642917,-79.43042,2017-03-12 17:26:44.219798
6912228,36223042,Entire home/apt,,Little Portugal (84),10,4.5,4,2.0,118.0,,43.644323,-79.428986,2017-03-12 17:26:44.215206
16705991,5919344,Entire home/apt,,Little Portugal (84),0,0.0,2,1.0,114.0,,43.644354,-79.428796,2017-03-12 17:26:44.210471
14842113,2883396,Entire home/apt,,Little Portugal (84),1,0.0,2,1.0,114.0,,43.65287,-79.430486,2017-03-12 17:26:42.776542
15644539,4481135,Entire home/apt,,Trinity-Bellwoods (81),10,5.0,4,2.0,110.0,,43.645307,-79.416064,2017-03-12 17:26:42.765994
15859555,36383587,Entire home/apt,,Roncesvalles (86),6,5.0,6,2.0,114.0,,43.64189,-79.441842,2017-03-12 17:26:41.453930
14261138,86873946,Entire home/apt,,Dovercourt-Wallace Emerson-Junction (93),4,5.0,2,1.0,114.0,,43.658342,-79.446317,2017-03-12 17:26:41.450691
16282486,7965801,Entire home/apt,,Palmerston-Little Italy (80),4,5.0,2,1.0,114.0,,43.653944,-79.424835,2017-03-12 17:26:41.448015
6738777,6823464,Entire home/apt,,Dovercourt-Wallace Emerson-Junction (93),0,0.0,4,2.0,114.0,,43.667557,-79.43669,2017-03-12 17:26:40.233639
958586,1919294,Entire home/apt,,Waterfront Communities-The Island (77),7,5.0,2,1.0,122.0,,43.64071,-79.397063,2017-03-12 17:26:38.076080
13378290,2894790,Entire home/apt,,Waterfront Communities-The Island (77),6,4.5,2,1.0,105.0,,43.643375,-79.401773,2017-03-12 17:26:38.070545
14866616,53933259,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,4,1.0,122.0,,43.646425,-79.396651,2017-03-12 17:26:38.068396
2198084,1919294,Entire home/apt,,Waterfront Communities-The Island (77),10,4.5,2,0.0,122.0,,43.643593,-79.397746,2017-03-12 17:26:38.065423
13250821,14405518,Entire home/apt,,Niagara (82),6,5.0,4,1.0,114.0,,43.637739,-79.41225,2017-03-12 17:26:38.061431
4639084,22659874,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,4,1.0,114.0,,43.641308,-79.392985,2017-03-12 17:26:35.297203
14221079,21088395,Entire home/apt,,Waterfront Communities-The Island (77),12,5.0,6,2.0,106.0,,43.642556,-79.392781,2017-03-12 17:26:35.295132
15133449,66136803,Entire home/apt,,Waterfront Communities-The Island (77),2,0.0,2,1.0,114.0,,43.639296,-79.397021,2017-03-12 17:26:35.286297
5313081,550902,Entire home/apt,,Waterfront Communities-The Island (77),10,5.0,4,1.0,124.0,,43.638452,-79.394643,2017-03-12 17:26:35.284222
10269196,40508595,Entire home/apt,,Waterfront Communities-The Island (77),2,0.0,2,0.0,114.0,,43.645958,-79.398417,2017-03-12 17:26:35.281293
13936712,709520,Entire home/apt,,Waterfront Communities-The Island (77),1,0.0,3,1.0,114.0,,43.638375,-79.394503,2017-03-12 17:26:33.600151
